pert_iname,NPC1,INSIG1,HMGCS1,SMILES
VU-0402605,1.44045,-0.13044999999999998,-0.41535,Cc1cc(NC(=O)CS(=O)c2cn(Cc3cccc(Cl)c3)c3ccccc23)no1
VU-0415012,0.34825,0.028249999999999997,-0.30575,[O-][N+](=O)c1ccc2[nH]c(COCc3nc4ccccc4[nH]3)nc2c1
BRD-K74163137,-0.3895,0.022400000000000003,0.6603,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2ccccc2)OCCCC[C@H](C)Oc3ccc(NC(=O)C4CCCCC4)cc3C1=O
BRD-K67236950,1.2530999999999999,-1.2656999999999998,-0.96515,CCNC(=O)c1cc2CN([C@@H](CCO)c2c(n1)-c1cccc(c1)-c1cccc(OC)c1)[S@@](=O)C(C)(C)C
BRD-K71599932,1.3147,-0.0623,-2.1988,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2ccccc2)OCCCC[C@@H](C)Oc3ccc(NC(=O)C4CCCCC4)cc3C1=O
VU-0424206-1,0.18055000000000002,-0.16515000000000002,-0.08560000000000001,Fc1ccc(OCC(=O)N[C@H]2CCCN(CC3CC3)C2)cc1Cl
pronetalol,-0.7763,-0.7435,-3.13,CC(C)NCC(O)c1ccc2ccccc2c1
BRD-K58972465,-0.0878,-0.3011,-0.2776,COc1ccc(/C=N/NC(=O)c2ccccn2)c(O)c1
SA-1459849,-0.2006,-1.0423,-1.3824,O[C@H]1COC[C@H]2O[C@H](CC(=O)NC3CCC3)CC[C@@H]2N(C1)C(=O)Nc1ccc(F)cc1
diazoxide,-0.0882,-0.6732,-1.2774,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1
itraconazole,0.4991,1.5001,1.1825,CCC(C)n1ncn(c2ccc(cc2)N3CCN(CC3)c4ccc(OCC5COC(Cn6cncn6)(O5)c7ccc(Cl)cc7Cl)cc4)c1=O
SA-84512,0.84005,0.1582,0.5346500000000001,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc3OCOc3c2)Oc4ccc(NC(=O)Cc5cn(C)c6ccccc56)cc4C1=O
BRD-K86905031,-0.0013,-0.2219,0.009000000000000001,Cc1occc1CNc1ncnc2ccc(cc12)-c1ccc2OCOc2c1
sparfloxacin,1.1543,-0.7055,0.3396,C[C@H]1CN(C[C@@H](C)N1)c1c(F)c(N)c2c(c1F)n(cc(C(O)=O)c2=O)C1CC1
BML-257,-0.3238,-0.29185,0.24085,OC(=O)c1ccc2nc(c3ccccc3)c(nc2c1)c4ccccc4
scopoline,2.0561,-3.9095,-1.262,CN1[C@H]2CC3CC1C(O)C2O3
BRD-K60298771,0.3332,0.007599999999999999,0.0001,O[C@@H]1COC[C@@H]2O[C@H](CC(=O)NCc3ccc(Oc4ccccc4)cc3)CC[C@H]2N(CCC(F)(F)F)C1
BG-1011,-0.19885,-0.20415,-0.1802,ONC(=O)c1ccc(cc1)\N=N\c1ccccc1
BRD-K14415573,-0.7530500000000001,-0.34199999999999997,-0.7167,CN(C)C(=O)C[C@H]1CC[C@H]2[C@H](COc3ccc(NC(=O)c4ccc(F)cc4)cc3C(=O)N2C)O1
manumycin-a,1.0800999999999998,0.6048,1.17495,CCCC[C@@H](C)/C=C(\C)/C=C(\C)/C(=O)NC1=C[C@@](O)(\C=C\C=C\C=C\C(=O)NC2C(=O)CCC2=O)[C@@H]3O[C@@H]3C1=O
celecoxib,-0.1565,-0.7985,-0.494,Cc1ccc(cc1)-c1cc(nn1-c1ccc(cc1)S(N)(=O)=O)C(F)(F)F
BRD-A69470004,-0.0747,0.4537,-0.5406,CC(C)C(NC(=O)C(C)N)C(=O)N1CCCC1C(=O)NC(c2ccccc2)c3ccccc3
BRD-K54652275,0.9075500000000001,-1.0364,0.37455,COC(=O)C[C@@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2CCC(F)(F)F)O1
BRD-K32568627,0.30735,-0.0978,0.08220000000000001,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc3OCOc3c2)Oc4ccc(NC(=O)Cc5cn(C)c6ccccc56)cc4C1=O
acetohydroxamic-acid,0.33485,-0.32789999999999997,-0.43415,ONC(=O)Cc1ccccc1
BRD-K56450018,-0.03094999999999999,0.7583,0.87925,OC[C@H]1[C@@H]([C@@H]2CN(Cc3ccccn3)CCCCN12)c1ccc(Br)cc1
BRD-K57180092,-1.589,-1.1707,-2.4239,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(cc2)C(F)(F)F)Oc3ccc(NS(=O)(=O)c4ccc(Cl)cc4)cc3C1=O
BRD-K38455110,0.6318999999999999,-0.54115,-0.2915,COc1ccc(cc1)S(=O)(=O)Nc2cccc3C(=O)N(C[C@@H](C)[C@H](CN(C)Cc4ccc(cc4)C(F)(F)F)Oc23)[C@H](C)CO
YL-51,0.031700000000000006,-1.12925,0.00410000000000002,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](NC(=O)CCNC(C)=O)C(C)C)C(=O)N[C@]1(C)CCC\C=C/CCC[C@@](C)(NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CCSC)NC1=O)C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCCNC(N)=N)C(N)=O
BRD-K22610673,0.1955,0.4834,2.1899,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CCCCC2)Oc3ncc(cc3C1=O)c4ccc(F)cc4
BRD-K89000102,2.0302,1.5656,1.6130000000000002,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(cc2)C(F)(F)F)OCCCC[C@H](C)Oc3ccc(NC(=O)Nc4ccccc4)cc3C1=O
BRD-K56994829,1.8499,-0.0581,-0.0043,N[C@H](Cc1ccc(O)cc1O)C(O)=O
valsartan,-0.1621,-0.22605000000000003,0.0,CCCCC(=O)N(Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1)[C@@H](C(C)C)C(O)=O
trazodone,0.1244,0.5878,-0.1427,Clc1cccc(c1)N1CCN(CCCn2nc3ccccn3c2=O)CC1
BRD-K70918484,0.6912,0.1703,0.0,CO[C@H]1CC[C@@H]2CCN(C)C(=O)[C@H](C)[C@@H](CN(C)C(=O)c3cc(ccc3OC[C@H]1O2)C#N)OC
guanethidine,0.2257,-0.3286,-0.7733,NC(=N)NCCN1CCCCCCC1.NC(=N)NCCN1CCCCCCC1
BRD-K17754811,-0.017449999999999993,1.024,0.5963499999999999,FC(F)(F)C(=O)Nc1sc2CNCCc2c1-c1nc2ccccc2s1
promazine,0.4014,1.4932500000000002,1.4664000000000001,CN(C)CCCN1c2ccccc2Sc2ccccc12
BRD-K66947316,-0.7991,-0.02600000000000001,-0.904,C\C=C\c1ccc(cc1)[C@H]1[C@@H](CO)N(C(=O)C2CCCCC2)C11CN(C1)C(=O)NC(C)C
BRD-K87790979,-0.09314999999999998,0.8285,0.24780000000000002,C[C@H](O)C#Cc1ccc(cc1)[C@H]1[C@H](CO)N2CCCCN(C[C@H]12)C(=O)c1ccc2OCOc2c1
AZD-7762,0.6581,1.3773,-0.77475,NC(=O)Nc1cc(sc1C(=O)N[C@@H]1CCCNC1)-c1cccc(F)c1
farnesol,-0.1612,-0.4729,0.1318,CC(=CCC/C(=C/CC/C(=C/CO)/C)/C)C
BRD-K61556970,0.4835,1.2974,2.3156,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)CC2CCCCC2)Oc3ccc(NC(=O)Cc4cn(C)c5ccccc45)cc3CC1=O
SD-6-035-A4,-0.3589,0.4966,0.8967,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc3OCOc3c2)OCCCC[C@H](C)Oc4ccc(cc4C1=O)N(C)C
BRD-K19059335,0.10665000000000001,-0.1839,-0.15215,Clc1ccc2NC(=O)CN=C(c3ccc[nH]3)c2c1
BRD-K62768020,-0.2637,-0.757,0.1211,ONC(=O)CCCCCC(=O)N/N=C/c1ccc(o1)S(=O)(=O)O
altanserin,0.7123,0.0734,0.336,Fc1ccc(cc1)C(=O)C1CCN(CCn2c(=S)[nH]c3ccccc3c2=O)CC1
metitepine,1.2777,2.3183,4.3198,CSc1ccc2Sc3ccccc3CC(N3CCN(C)CC3)c2c1
BG-1016,-0.1488,-0.2248,-0.0003,Cc1ccc(cn1)C(=O)Nc1ccccc1N
protopine,0.17565,0.07120000000000001,-0.0709,CN1CCc2cc3OCOc3cc2C(=O)Cc4ccc5OCOc5c4C1
flavoxate,0.31174999999999997,-0.2584,0.0932,Cc1c(oc2c(cccc2c1=O)C(=O)OCCN1CCCCC1)-c1ccccc1
JAS07-004,-1.3726,-0.2388,-1.2016,Cc1ccc(CN2C(=O)[C@@H]3Cc4c([nH]c5ccccc45)C(C)(C)N3C2=O)cc1
BRD-K30645599,-0.89615,-0.14725,-1.0297,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Nc2ccccc2)OCCCC[C@@H](C)Oc3ccc(NC(=O)Nc4ccccc4)cc3C1=O
BRD-K48974000,1.2968,0.9048,0.045,Oc1ccc(cc1O)C(=O)CSc2nnc(c3cccc(Cl)c3)n2CC=C
bulleyaconitine-a,-0.27685000000000004,0.20785000000000003,0.0648,CCN1C[C@]2(COC)CCC(OC)[C@]3(C4C[C@@]5(O)[C@H](OC(=O)c6ccc(OC)cc6)C4[C@](C[C@H]5OC)(OC(=O)C)[C@H]7[C@H](OC)C32)[C@@H]71
dichloroacetic-acid,-1.4264000000000001,-0.3959499999999999,-1.0886,OC(=O)C(Cl)Cl
ethaverine,0.3841,-0.0897,0.3358,CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC
BRD-K72382350,0.22870000000000001,0.52315,0.2955500000000001,CN(C)C(=O)c1ccc(cc1)-c1cccc(c1)-c1nc(cc2CN([C@H](CCO)c12)[S@](=O)C(C)(C)C)C(=O)NC1CCCCC1
BRD-K49441594,0.018850000000000006,0.13319999999999999,0.06935,CC(C)(C)[S@@](=O)N1Cc2cc(nc(c2[C@H]1CCO)-c1cccc(c1)-c1ccc(cc1)C#N)C(=O)NCCN1CCCC1
medrysone,0.057100000000000005,-0.0217,0.39215,C[C@H]1C[C@H]2[C@@H]3CC[C@H](C(=O)C)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)CCC(=O)C=C14
BRD-A93942655,0.9609,-0.1023,1.5659,CC(OC(=O)c1ccc(c(c1)[N+]([O-])=O)S(C)(=O)=O)C(=O)NC1C2CC3CC(C2)CC1C3
BRD-A36165599,-0.0513,0.1123,0.0055,COC(=O)c1c(C)c(C)sc1NC(=O)CC2Nc3cccc4cccc(NC2=O)c34
BRD-K01615174,3.2145,2.2457,1.9129,COc1ccc(CN(C)C[C@@H]2OCCCC[C@H](C)Oc3ccc(NS(=O)(=O)c4ccc(Cl)cc4)cc3C(=O)N(C[C@H]2C)[C@H](C)CO)cc1
AT-CSC-07,0.56785,-0.42035,-1.0508,Cc1cc(Cl)ccc1OCC(=O)NN=Cc1ccc[nH]1
aristolochic-acid,0.31,-0.0962,-1.496,COc1cccc2c1cc([N+](=O)[O-])c3c(cc4OCOc4c23)C(=O)O
reserpine,1.7727,4.6958,2.7403,CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c1cc(OC)c(OC)c(OC)c1
"tropanyl-3,5-dimethylbenzoate",0.0241,0.0045,0.3563,CN1C2CCC1CC(C2)OC(=O)c1cc(C)cc(C)c1
GW-441756,-0.4921,0.2955,-0.24530000000000002,Cn1cc(\C=C2\C(=O)Nc3cccnc23)c2ccccc12
quercetin,0.3323,-0.62335,-0.48565,Oc1cc(O)c2c(c1)oc(-c1ccc(O)c(O)c1)c(O)c2=O
BRD-K10114046,0.29325,-0.05525,-0.7692000000000001,OC1(Cc2ccccc2)CCN(CC1)c1ncnc2sccc12
BRD-K09069264,0.46185,0.5962,0.02445,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccccc2C(F)(F)F)OCc3cn(CCCC1=O)nn3
BRD-K57930080,-0.45515,-0.07175,-0.12254999999999999,COc1ccc(cc1OC)c2ccncc2
pseudoephedrine,-0.8483,-0.3446,0.4518,CN[C@@H](C)[C@@H](O)c1ccccc1
benzathine,-0.94855,-0.0604,-0.14534999999999998,CC1(C)S[C@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2C1C(O)=O.CC1(C)S[C@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2C1C(O)=O
BRD-K04650027,-1.3856,-1.5129,-0.6603,COc1ccc(cc1)S(=O)(=O)Nc2ccc3O[C@@H](CN(C)Cc4ccc(cc4)C(F)(F)F)[C@H](C)CN([C@@H](C)CO)C(=O)Cc3c2
HTS-12264SC,0.3885,0.4502,0.1509,Cc1ccc(Cc2nn3c(nn(c4ccc(Cl)cc4)c3nc2=O)C(=O)c5cccs5)cc1
BRD-K87387614,-0.10800000000000001,0.1858,0.0408,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(Oc3ccccc3)cc2)Oc4ccc(NC(=O)CCCCCC(=O)Nc5ccccc5N)cc4CC1=O
BRD-K86537726,0.1364,-0.775,-1.2095,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)c2cccc(F)c2)Oc3ncc(cc3C1=O)C4=CCCCC4
BRD-K91338578,0.1507,-0.2064,1.1143,CC(=O)N[C@@H]1C\C=C\CCC(=O)N[C@@H](COC1=O)c1ccc(F)cc1
SNS-314,0.7568,0.16645,-0.4356,Clc1cccc(NC(=O)Nc2ncc(CCNc3ncnc4ccsc34)s2)c1
BRD-K95985487,3.6459,-0.19014999999999999,-4.7417,COc1ccc(cc1)-n1ncc2cnc(Nc3ccc(N4CCN(C)CC4)c(OC)c3)nc12
BRD-A15113563,0.6066,-0.7037,-0.2815,Clc1ccc(cc1Cl)C2Nc3ccccc3O2
BRD-K73281599,1.07815,3.03405,3.5357499999999997,COc1ccccc1NC(=O)N1CCCCN2[C@@H](CO)[C@@H]([C@@H]2C1)c1ccc(cc1)-c1cccc(F)c1
flecainide,0.027000000000000003,-0.655,-0.8702,FC(F)(F)COc1ccc(OCC(F)(F)F)c(c1)C(=O)NCC1CCCCN1
tubastatin-a,0.8109500000000001,-0.09135,0.18525000000000003,CN1CCc2c(C1)c1ccccc1n2Cc1ccc(cc1)C(=O)NO
BRD-A44244100,-0.8275,-0.0199,0.6922,CNC(=O)C(=O)NCCC1CCCCN1S(=O)(=O)c2ccc(F)cc2C
SB-239063,-0.1991,-0.0607,-0.3914,COc1nccc(n1)c2c(ncn2C3CCC(O)CC3)c4ccc(F)cc4
chlorcyclizine,0.7742,0.8542,0.9108,CN1CCN(CC1)C(c1ccccc1)c1ccc(Cl)cc1
isometheptene,-0.5682,-0.361,0.37905,CNC(C)CCC=C(C)C.CNC(C)CCC=C(C)C.OC(C(O)C(O)C(=O)O)C(O)C(=O)O
ST-91,0.601,0.3843,0.3175,CCc1cccc(CC)c1N=C1NCCN1
SU-11652,1.75555,3.8354,0.8786,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C/2\C(=O)Nc3ccc(Cl)cc23)c1C
BRD-K10211010,2.09305,3.1347,4.1029,O[C@@H]1COC[C@H]2O[C@H](CC(=O)Nc3ccc(cc3)-c3ccccc3)CC[C@@H]2N(Cc2ccc3OCOc3c2)C1
BRD-K98896788,-0.0339,-0.0604,0.15465,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccccc2F)Oc3c(NC(=O)Nc4cccc5ccccc45)cccc3C1=O
clomethiazole,-0.21075,0.03755,-0.4567,Cc1ncsc1CCCl
taurodeoxycholic-acid,-1.0961,-0.1345,-0.0686,C[C@H](CCC(=O)NCCS(O)(=O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
BRD-K51164721,-0.9962,-0.4165,-0.8055,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc3c(NS(=O)(=O)C)cccc3C1=O
BRD-K00816165,0.3338,-0.8540000000000001,0.0134,C[N+](C)(C)CCCC[C@@H]1NC(=O)[C@@H]2C[C@@H]([C@@H](N2C1=O)c3cccc(OCCO)c3)C(=O)NCc4ccc(F)cc4
BRD-K68594214,-0.0902,-0.4071,0.0922,OC(=O)CCN1C(=S)S\C(=C/c2ccc(F)cc2F)C1=O
BRD-K78787424,0.9433,2.2257,3.6895,CCN(C[C@@H]1N[C@@H](CO)[C@H]1c1ccc(cc1)C1=CCCC1)C(=O)c1ccncc1
ditolylguanidine,-0.3643,0.0101,0.4341,Cc1ccccc1NC(=N)Nc1ccccc1C
L-670596,-0.9826499999999999,-0.4782,-0.50185,CS(=O)(=O)c1ccc(Cn2c3C(CC(O)=O)CCCc3c3cc(F)cc(F)c23)cc1
NSC-94258,-0.8677,-0.7993,0.0005,Oc1ccc2c(=O)cc(oc2c1)c3ccccc3
"3,6-dimethoxyflavone",-0.49585,0.11615,-0.2915500000000001,COc1ccc2oc(-c3ccccc3)c(OC)c(=O)c2c1
troxipide,0.8016,0.015200000000000047,-1.4402,COc1cc(cc(OC)c1OC)C(=O)NC1CCCNC1
BRD-K16714380,1.2075,-0.8402,0.0,CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)C3CC3)ccc2OC[C@H](C)N(C[C@H]1C)C(=O)c1cccnc1
morphothebaine,0.37070000000000003,-0.46435,-0.37534999999999996,COc1ccc2C[C@H]3N(C)CCc4cc(O)cc(c34)-c2c1O
BRD-A12643502,-0.2779,-0.39749999999999996,-0.19255,Oc1cccnc1NC(=O)CCC2COc3ccccc3O2
"2',5'-dideoxyadenosine",-0.1426,0.0299,0.1352,CC1OC(CC1O)n1cnc2c(N)ncnc12
PETCM,-0.7465,-0.6266,-1.0735,OC(Cc1ccncc1)C(Cl)(Cl)Cl
BRD-K23589333,0.1102,0.4186,0.6807,O[C@H]1COC[C@@H]2O[C@@H](CC(=O)NCc3cccc(F)c3)CC[C@H]2N(Cc2cocn2)C1
pemoline,-0.35035,-0.2388,-1.68975,NC1=NC(=O)C(O1)c1ccccc1
BRD-K11611839,-0.1841,0.622,-0.851,O=C(NNC(=O)c1nc2ccccc2[nH]1)OCc3ccccc3
BRD-K40324831,0.9843,0.5845,1.63735,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccccc2)Oc3cc(ccc3S1(=O)=O)C4=CCCCC4
BRD-K07452532,0.5457,0.5545,-0.2334,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc3OCCOc3c2)OCc4cn(CCCC1=O)nn4
BRD-K99311962,0.3558,-0.4528,-0.3026,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2cccc(F)c2)Oc3ncc(cc3C1=O)C4=CCCCC4
RAN-30,-0.3552,0.3254,-0.0869,CCCN(CCC)c1nc(N)c2ccccc2n1
BW-723C86,0.9366,1.4340000000000002,0.6062,CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12
salicin,0.9664499999999999,-0.4461,0.7619,OC[C@H]1O[C@@H](Oc2ccccc2CO)[C@H](O)[C@@H](O)[C@@H]1O
BRD-K10833576,-0.5158,-0.7971,0.1921,CCOc1ccc(NC(=O)CN2CCN(CC(=O)Nc3cc(OC)cc(OC)c3)CC2)cc1
BRD-K99842945,-0.0161,-0.6345,-1.0083,CN1[C@@H](CO)[C@H]2CCN([C@H]2c2cc(ccc12)C1=CCCCC1)C(=O)NC1CCCC1
felamidin,-1.9123,-2.9264,-0.5859,CC(C)(OC(=O)c1ccccc1)[C@@H]2Cc3cc4ccc(=O)oc4cc3O2
BRD-K93473872,-0.6477,-0.4931,-0.5906,CC(C)OC(=O)N(C)C[C@H]1OCc2cn(CCCC(=O)N(C[C@@H]1C)[C@@H](C)CO)nn2
caffeine,-0.3535,-0.0446,0.0,Cn1cnc2n(C)c(=O)n(C)c(=O)c12
angiogenesis-inhibitor,0.6728,0.23,0.0,O=C/1Nc2ccccc2\C1=C/c3c[nH]cn3
BRD-K54687541,0.0417,0.7386,1.0294,CC(C)Cn1c(=O)cc([nH]c1=O)N1CCN(CC1)c1cccc(c1)C(F)(F)F
BRD-K05211263,-0.5367500000000001,-0.5527,-0.45405,C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CC2)OCCCC[C@@H](C)Oc3ccc(NC(=O)Nc4c(C)noc4C)cc3C1=O
SA-246522,-0.4222,0.4022,0.4311,CC(C)NC(=O)Nc1ccc2O[C@H](CN(C)CC3CC3)[C@@H](C)CN([C@@H](C)CO)C(=O)Cc2c1
BRD-K91273791,0.09475,1.4699499999999999,-0.33754999999999996,Cn1c2cc(Br)sc2c3cnn(Cc4c(F)cccc4Cl)c(=O)c13
BRD-A11095214,-0.27549999999999997,0.3954,0.11555,O=C(N(C(=O)c1ccccc1)c2ncnc3Oc4ccc5ccccc5c4C(c6ccccc6)c23)c7ccccc7
BRD-K72147201,-0.07819999999999999,0.75745,0.8168,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c2ccc(F)cc2)Oc3cc(ccc3S1(=O)=O)C4=CCCC4
CDK2-5-inhibitor,0.3195,-0.9133,-0.7111,Nc1cc(Nc2ccc(cc2)S(=O)(=O)N)ncn1
BRD-A66846505,0.3883,0.0207,0.1862,COc1cc(O)c(C(CC(=O)N2CC(C)OC(C)C2)c2ccc3OCOc3c2)c(OC)c1
mevalonic-acid,-0.5704,0.6612,0.0,CC(O)(CCOP(O)(O)=O)CC(O)=O
butyrolactone,-2.5421,-1.4573,-0.5479,CCC[C@@H]1OC(=O)C(=C)[C@H]1C(O)=O
GYKI-52466,-0.1343,-0.11305000000000001,-0.3156,CC1=NN=C(c2ccc(N)cc2)c2cc3OCOc3cc2C1
BRD-K23896287,-0.09750000000000002,0.19490000000000002,-0.19535,Fc1ccc(NS(=O)(=O)c2ccc3NC(=O)CCc3c2)cc1
morantel,0.2894,0.1016,-0.4236,CN1CCCN=C1C=Cc1sccc1C
BRD-K94034047,1.0727,1.4056,-0.3263,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2cc(F)ccc2F)Oc3cc(C#CC4CCCC4)ccc3S1(=O)=O
BRD-K85565420,1.344,0.0071,-0.384,CCCCC[C@@H]1OC2=C([C@H](O)[C@]1(C)O)C(=O)N(OC)C2=C
bis-tyrphostin,-0.0071,-0.308,-0.3165,Oc1ccc(/C=C(\C#N)/C(=O)NCCCNC(=O)\C(=C\c2ccc(O)c(O)c2)\C#N)cc1O
NM-PP1,-0.1696,-0.425,0.1734,CC(C)(C)n1nc(Cc2cccc3ccccc23)c4c(N)ncnc14
BRD-K69500068,0.2096,-0.3023,0.0838,CN(C)C(=O)c1cccc(c1)-c1ccc(cc1)[C@@H]1[C@@H](CO)N2CCCCN(CC3CCOCC3)C[C@H]12
SA-1460136,-0.5576,0.4828,-1.2628,O[C@H]1COC[C@H]2O[C@H](CC(=O)N3CCc4ccccc4C3)CC[C@@H]2N(Cc2ccccc2F)C1
BRD-K05204496,-0.0208,-0.4473,0.2131,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc(Oc3ccccc3)cc2)Oc4ccc(NC(=O)CCCCCC(=O)Nc5ccccc5N)cc4C1=O
BRD-K96147838,0.8955500000000001,-0.18145,-2.2904999999999998,CC(C)(C)c1ccc(cc1)C(=O)Nc1cc(Cl)c(Br)cc1C(O)=O
SA-1472734,0.82845,0.7525499999999999,-0.37405,CN1[C@@H]2CC[C@H](CC(=O)N[C@@H]3CCN(Cc4ccccc4)C3)O[C@H]2COc2ccc(NC(=O)Cc3cccs3)cc2C1=O
eticlopride,0.024849999999999997,1.54535,0.9576,CCN1CCC[C@H]1CNC(=O)c1c(O)c(CC)cc(Cl)c1OC
IB-MECA,0.53145,-0.6348499999999999,-0.5716,CNC(=O)[C@H]1O[C@H](C(O)[C@H]1O)n2cnc3c(NCc4cccc(I)c4)ncnc23
BRD-A74134989,-0.5682,0.5094,-0.7026,CCC(C)(N(Cc1cccs1)C(=O)c2ccccn2)C(=O)NC3CCCC3
BRD-K89814851,-0.22010000000000002,-0.23185,-0.26025,O=C(CSc1nc(ccc1C#N)c2cccs2)Nc3sc4CCCCc4c3C#N
halometasone,0.8853,-0.6545,0.4083,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C(=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO)Cl
donepezil,0.1776,0.06764999999999999,-0.11565,COc1cc2CC(CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC
PSH-024,-0.11825000000000001,0.474,0.022499999999999992,COc1cccc(CN2C(=O)[C@H]3Cc4c([nH]c5ccccc45)C(C)(C)N3C2=O)c1
BRD-K07061353,0.7664,-0.8135,0.3551,Clc1ccccc1c2nnc(SCC(=O)Nc3ccc(Br)cc3)n2c4ccccc4
BRD-A80536908,0.009000000000000001,0.3732,-0.0247,C[C@H](NC(=O)CCC1CCC(=O)N1)c2ccccc2
BRD-K80062189,1.7916,1.7472,0.0,COc1ccc2N(CCCN(C)C)c3cc(Cl)ccc3Sc2c1
BRD-K12676148,-1.3453,0.7545,-0.4705,CN(C)C(=O)c1cccc(c1)-c1ccc(cc1)[C@@H]1[C@@H]2CNC[C@H]1N2Cc1ccccc1C(F)(F)F
indolophenanthridine,0.5266,0.54075,-0.29059999999999997,CN1Cc2ccccc2[C@H]3[C@H]1Cc4c[nH]c5cccc3c45
zidovudine,0.3282,0.2719,0.2225,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O
BRD-K83982653,0.555,0.0586,-0.1547,O=C(Cn1cc(CN2[C@@H](COCC2=O)c3ccccc3)nn1)Nc4ccon4
U-0124,-0.3932,-0.5796,0.0858,CS/C(=C(\C#N)/C(=C(\N)/SC)/[N+]#[C-])/N
cephaeline,1.8653,-2.3912,-1.9639,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]4NCCc5cc(O)c(OC)cc45
moexipril,0.5979,0.0691,-0.0288,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(O)=O
brivanib,-0.13085,-0.064,-0.07525,C[C@@H](O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C
androsterone,0.6882,-0.5421,1.2309,C[C@]12CC[C@@H]3[C@@H](CC[C@H]4C[C@H](O)CC[C@]34C)[C@H]1CCC2=O
BRD-K75845944,-0.6629,-0.2475,0.2012,COc1ccc(NC(=O)N(C)C[C@H]2Oc3c(NC(=O)c4cc(C)nn4C)cccc3C(=O)N(C[C@@H]2C)[C@@H](C)CO)cc1
BRD-K37365015,0.39649999999999996,0.8163499999999999,-0.0005,CN(C)CCCN1c2cc(Cl)ccc2Sc2cc(O)c(O)cc12
VU-0403126,-0.14065,0.1593,-1.5855000000000001,Cc1cc(NC(=O)CS(=O)(=O)c2cn(Cc3cccc(c3)C(F)(F)F)c3ccccc23)no1
