ID,Z_RGES,Z_Up,Z_Down,Penalty,Num_Up,Num_Down,Focus_Up,Focus_Down
MM77,-0.9255025486558627,-1.8011567128350205,-0.8756541641791579,0.005494505494505495,2,3,0.5,0.15384615384615385
UCL-2077,-2.6776844256105345,-2.0656415177104845,0.6120429079000502,0.01098901098901099,3,5,0.42857142857142855,0.15
fenofibrate,-0.690814626596606,-0.18504310632422316,0.5057715202723828,0.005494505494505495,1,9,0.3333333333333333,0.36363636363636365
meclofenamic-acid,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.005494505494505495,2,4,0.5,0.2
hycanthone,-3.4222916772353753,-2.7591114691255485,0.6631802081098267,0.01803126451013775,12,8,0.21621621621621623,0.20689655172413793
eticlopride,-2.14752293340508,-1.8011567128350205,0.3463662205700594,0.005494505494505495,2,4,0.6666666666666666,0.2
clomethiazole,-0.5375506450001284,-1.8011567128350205,-1.2636060678348922,0.005494505494505495,2,6,0.6666666666666666,0.2631578947368421
SRC-kinase-inhibitor-I,-1.9211463546044425,-1.6287474368757842,0.29239891772865845,0.01451013774957437,5,7,0.3333333333333333,0.25
taladegib,-2.3891441785720198,-1.8011567128350205,0.5879874657369991,0.005494505494505495,2,5,0.6666666666666666,0.26666666666666666
E-2012,-2.64467599524886,-1.3651599211665135,1.2795160740823466,0.010776195635350566,6,11,0.16666666666666666,0.24390243902439024
capsaicin,-2.973216764072795,-1.8137320113664972,1.1594847527062977,0.007255068874787185,4,5,0.6,0.2
PIK-294,-0.46240786892340247,0.3428779130703563,0.8052857819937588,0.021552391270701132,9,15,0.14285714285714285,0.3333333333333333
oxiracetam,-0.269667961275881,-1.8011567128350205,-1.5314887515591395,0.016483516483516484,2,7,0.4,0.21052631578947367
cyclamic-acid,-0.8492849269194223,-2.1224056300470284,-1.2731207031276062,0.01274957436929268,5,9,0.26666666666666666,0.2413793103448276
pancuronium,-2.6861897981654064,-1.9141551121220681,0.7720346860433385,0.007255068874787185,4,7,0.3,0.3333333333333333
purvalanol-a,-5.549028855796852,-2.9480604160380084,2.600968439758843,0.1404581334158799,20,135,0.2,0.15886524822695036
acesulfame-potassium,-1.545010651230916,-1.2757216712504758,0.26928897998044027,0.01451013774957437,4,10,0.14285714285714285,0.25
dienogest,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.005494505494505495,2,4,0.4,0.21428571428571427
sulfafurazole,0.03584768159937568,0.5416192018717585,0.5057715202723828,0.016057885776195636,10,9,0.11764705882352941,0.27586206896551724
tropisetron,-0.47952998254541135,-1.8011567128350205,-1.3216267302896092,0.005494505494505495,2,2,0.6666666666666666,0.09090909090909091
GR-103691,-0.35282654257413215,-1.7784019608884651,-1.425575418314333,0.018244079863798175,4,6,0.16666666666666666,0.11538461538461539
sumatriptan,-2.159517881521022,-1.751381856508236,0.4081360250127862,0.01274957436929268,4,11,0.2727272727272727,0.23076923076923078
ropivacaine,-0.9255025486558627,-1.8011567128350205,-0.8756541641791579,0.005494505494505495,2,3,0.5,0.13333333333333333
tramadol,0.22381795182273034,-1.5547975432383392,-1.7786154950610695,0.01274957436929268,3,6,0.2857142857142857,0.21052631578947367
cobicistat,1.4272924200797594,-0.18504310632422316,-1.6123355264039827,0.01098901098901099,1,3,0.3333333333333333,0.08333333333333333
tirasemtiv,-2.7280903858796988,-1.8800048103848883,0.8480855754948103,0.01451013774957437,6,13,0.23529411764705882,0.2391304347826087
lurasidone,-2.586810021202645,-2.0524785964380925,0.5343314247645525,0.005494505494505495,3,10,0.6,0.28125
fluoromethylcholine,0.4549594671367234,-1.5547975432383392,-2.0097570103750626,0.018244079863798175,3,7,0.3333333333333333,0.16666666666666666
ethionamide,-2.401719477103496,-1.8137320113664972,0.5879874657369991,0.007255068874787185,4,5,0.375,0.23529411764705882
ipragliflozin-l-proline,-4.077669579756968,-3.6707723204752187,0.4068972592817496,0.01098901098901099,9,10,0.23684210526315788,0.24242424242424243
sarcosine,-2.4336846818070645,-1.8011567128350205,0.6325279689720441,0.01098901098901099,2,8,0.5,0.25
palbociclib,-2.771422190116611,-2.36075171582205,0.4106704742945609,0.020004643244079863,8,14,0.2857142857142857,0.22448979591836735
fenbendazole,-3.4546060104951875,-2.61022834966279,0.8443776608323973,0.025286333384924933,13,23,0.23529411764705882,0.22988505747126436
meglitinide,-1.3173905706458995,-2.1930447348250572,-0.8756541641791579,0.005494505494505495,3,3,0.375,0.14285714285714285
siramesine,-4.0764427941101475,-2.4210288402023656,1.655413953907782,0.03430196563999381,17,28,0.10526315789473684,0.2823529411764706
toremifene,-3.674660465905359,-2.271922424987411,1.4027380409179482,0.02507351803126451,17,22,0.14285714285714285,0.273972602739726
dextrose,-0.7486372224569224,-2.551028252356979,-1.8023910299000565,0.02197802197802198,4,10,0.3333333333333333,0.21428571428571427
demecarium,-0.5288829566785231,-2.0656415177104845,-1.5367585610319614,0.01098901098901099,3,5,0.5,0.2
taurine,-2.2080539721167702,-1.8011567128350205,0.4068972592817496,0.01098901098901099,2,10,0.4,0.25806451612903225
ritonavir,-0.18882118643103785,-1.8011567128350205,-1.6123355264039827,0.005494505494505495,2,3,0.5,0.18181818181818182
lazabemide,-2.464412038297695,-1.8011567128350205,0.6632553254626746,0.005494505494505495,2,5,0.4,0.23529411764705882
Ro-25-6981,-0.6562861737930958,-2.1930447348250572,-1.5367585610319614,0.005494505494505495,3,5,0.6,0.23529411764705882
cabozantinib,-5.784015530134192,-4.1318026464412325,1.652212883692959,0.021765206624361554,19,21,0.32653061224489793,0.28125
TPCA-1,-3.405241127343523,-2.0718493314918534,1.3333917958516697,0.021765206624361554,8,27,0.16129032258064516,0.2857142857142857
dapoxetine,-2.464412038297695,-1.8011567128350205,0.6632553254626746,0.01098901098901099,2,5,0.5,0.17647058823529413
ilomastat,-2.5970468139659086,-1.8972717415701648,0.699775072395744,0.009015632255068875,5,12,0.10714285714285714,0.2391304347826087
levosulpiride,-0.7486389485936198,-1.8011567128350205,-1.0525177642414008,0.01098901098901099,2,7,0.4,0.29411764705882354
erythromycin-ethylsuccinate,-0.24599373628099985,-2.0718493314918534,-1.8258555952108535,0.04923773409688903,8,19,0.21739130434782608,0.15492957746478872
hydroxyurea,-2.109041467391734,-1.8137320113664972,0.2953094560252369,0.018244079863798175,4,11,0.2727272727272727,0.24242424242424243
alfadolone-acetate,-2.3891441785720198,-1.8011567128350205,0.5879874657369991,0.01098901098901099,2,5,0.5,0.21428571428571427
JNJ-17203212,-2.7590784121736194,-2.388701988278475,0.37037642389514436,0.016483516483516484,4,9,0.5,0.13636363636363635
P276-00,-2.294637401698302,-1.7173032447851486,0.5773341569131533,0.02549914873858536,5,23,0.2727272727272727,0.30158730158730157
quinolinic-acid,-0.5720107533057357,-1.8137320113664972,-1.2417212580607615,0.007255068874787185,4,4,0.5,0.1875
nemorubicin,-3.438854373897163,-2.3938526764689274,1.045001697428236,0.029233090852809163,6,38,0.7142857142857143,0.1853932584269663
iodophenpropit,-2.4479683542048716,-2.0656415177104845,0.38232683649438715,0.005494505494505495,3,8,0.25,0.3333333333333333
bilastine,-2.888865123308095,-1.8011567128350205,1.0877084104730743,0.005494505494505495,2,8,0.6666666666666666,0.3181818181818182
BIIB021,-7.218459665544824,-2.376636321161405,4.841823344383418,0.17715910849713667,16,191,0.1956521739130435,0.14825046040515655
metronidazole,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.005494505494505495,2,4,0.3333333333333333,0.15789473684210525
cerulenin,-1.74838470553216,-1.453075249506923,0.2953094560252369,0.02902027549914874,8,11,0.16666666666666666,0.175
oxibendazole,-4.365746364937731,-3.239531637677414,1.1262147272603176,0.02507351803126451,22,23,0.20588235294117646,0.23595505617977527
nandrolone,-2.4479683542048716,-2.0656415177104845,0.38232683649438715,0.005494505494505495,3,8,0.23076923076923078,0.25
CP-339818,-0.2987041462123494,-1.5623102140472416,-1.2636060678348922,0.016270701129856062,6,6,0.2,0.21052631578947367
anastrozole,-2.4336846818070645,-1.8011567128350205,0.6325279689720441,0.01098901098901099,2,8,0.6666666666666666,0.24
ICI-63197,-2.137798588406361,-1.751381856508236,0.386416731898125,0.007255068874787185,4,7,0.2727272727272727,0.16666666666666666
R547,-2.4336846818070645,-1.8011567128350205,0.6325279689720441,0.005494505494505495,2,8,0.6666666666666666,0.30434782608695654
chlorhexidine,-3.9448216876399416,-2.9330225951980657,1.0117990924418758,0.027046896765206625,16,24,0.11235955056179775,0.3
chiniofon,-3.7837291707217355,-2.696020760248661,1.0877084104730743,0.01274957436929268,7,8,0.23076923076923078,0.24
tacedinaline,-4.595646368584818,-3.1768169865079106,1.4188293820769073,0.07980575762265903,27,77,0.14953271028037382,0.21153846153846154
GR-159897,-0.5860372631780735,-1.8496433310129656,-1.2636060678348922,0.01803126451013775,8,6,0.14814814814814814,0.19047619047619047
CF102,-4.789057132455726,-3.2665701716629574,1.5224869607927682,0.01451013774957437,11,16,0.28125,0.2222222222222222
amperozide,-2.381097323015954,-1.5353645858851814,0.8457327371307725,0.009015632255068875,5,9,0.25,0.2222222222222222
clobazam,-0.9255025486558627,-1.8011567128350205,-0.8756541641791579,0.005494505494505495,2,3,0.5,0.13333333333333333
kainic-acid,-2.5714130379828672,-2.0656415177104845,0.5057715202723828,0.01098901098901099,3,9,0.42857142857142855,0.25
alprostadil,-2.163183760534621,-1.6426171713105373,0.5205665892240838,0.017818449156477324,12,6,0.13157894736842105,0.23809523809523808
"ICI-215,001",-2.4643369209448474,-1.8011567128350205,0.6631802081098267,0.01098901098901099,2,8,0.5,0.24
SC-19220,-2.7885382699464296,-2.254206845181877,0.5343314247645525,0.007255068874787185,6,10,0.45454545454545453,0.25
N-acetylcarnosine,-0.5408045408550619,-1.8011567128350205,-1.2603521719799586,0.01098901098901099,2,7,0.5,0.25
monosodium-alpha-luminol,0.00017740230982687955,-1.8011567128350205,-1.8013341151448474,0.016483516483516484,2,8,0.5,0.23809523809523808
inositol,-2.3819850702279206,-1.8137320113664972,0.5682530588614236,0.018244079863798175,4,12,0.23076923076923078,0.3
lidocaine,-0.03511651630542767,-1.8137320113664972,-1.7786154950610695,0.01274957436929268,4,6,0.375,0.2222222222222222
cis-urocanic-acid,-2.61416799261855,-2.1054041342679723,0.508763858350578,0.018244079863798175,5,17,0.25,0.3181818181818182
TAK-715,-1.3173905706458995,-2.1930447348250572,-0.8756541641791579,0.005494505494505495,3,3,0.3333333333333333,0.1111111111111111
dirithromycin,-2.513701703367769,-2.1930447348250572,0.3206569685427118,0.016483516483516484,3,7,0.5,0.10256410256410256
epothilone-d,-3.429308570954107,-2.348325127970236,1.0809834429838705,0.03824872310787804,9,31,0.2608695652173913,0.22727272727272727
ivacaftor,-3.645594498479017,-2.831094940447306,0.8144995580317109,0.025286333384924933,14,30,0.24324324324324326,0.2647058823529412
GDC-0941,-3.3903789802719047,-1.9227802307155133,1.4675987495563916,0.040009286488159726,9,35,0.16666666666666666,0.26605504587155965
mitiglinide,-2.7437683329315323,-1.7173032447851486,1.026465088146384,0.01451013774957437,5,11,0.23076923076923078,0.28125
clomipramine,-1.963450528193892,-1.4576790079215092,0.5057715202723828,0.018244079863798175,3,9,0.2,0.23076923076923078
ozagrel,-2.5244131214220773,-2.1930447348250572,0.33136838659702006,0.02197802197802198,3,11,0.5,0.25
"1,5-dicaffeoylquinic-acid",-1.8645762672032586,-1.4576790079215092,0.4068972592817496,0.01274957436929268,3,10,0.3333333333333333,0.25
pterostilbene,-2.50887548843847,-1.9227802307155133,0.5860952577229567,0.02902027549914874,9,24,0.19230769230769232,0.22988505747126436
niridazole,-0.559435454774259,-1.8011567128350205,-1.2417212580607615,0.005494505494505495,2,4,0.5,0.16666666666666666
LTB4,-2.262011278829655,-2.0823932878688205,0.17961799096083478,0.01098901098901099,3,9,0.5,0.2413793103448276
butylated-hydroxytoluene,-3.3366532782508034,-2.6102259345613845,0.726427343689419,0.021765206624361554,10,17,0.22580645161290322,0.2153846153846154
afalanine,-2.3891441785720198,-1.8011567128350205,0.5879874657369991,0.005494505494505495,2,5,0.5,0.23529411764705882
trimetozine,-2.976746687375875,-2.3938526764689274,0.5828940109069471,0.018244079863798175,6,13,0.3333333333333333,0.20833333333333334
IWP-L6,-2.6163607942336826,-1.790054533452087,0.8263062607815956,0.027046896765206625,11,16,0.16129032258064516,0.2708333333333333
CITCO,-1.594751024345361,-2.8551031963253197,-1.2603521719799586,0.005494505494505495,5,7,0.45454545454545453,0.1935483870967742
vinpocetine,0.00017740230982687955,-1.8011567128350205,-1.8013341151448474,0.02197802197802198,2,8,0.4,0.14285714285714285
benzoic-acid,-0.5375506450001284,-1.8011567128350205,-1.2636060678348922,0.01098901098901099,2,6,0.5,0.18181818181818182
tivozanib,-3.9641857379374605,-3.061087958648524,0.9030977792889369,0.028807460145488316,19,12,0.24489795918367346,0.20454545454545456
OTS167,-3.8114030076824457,-2.348325127970236,1.4630778797122095,0.021765206624361554,9,11,0.20689655172413793,0.25
acadesine,-2.7477444154409265,-2.1991857849806147,0.548558630460312,0.020004643244079863,7,16,0.25,0.29545454545454547
CTS-1027,-3.230133713605041,-2.5453211127358135,0.6848126008692279,0.01098901098901099,5,11,0.35714285714285715,0.25
fluvoxamine,-0.269667961275881,-1.8011567128350205,-1.5314887515591395,0.01098901098901099,2,7,0.3333333333333333,0.2631578947368421
arctigenin,-1.1737145175642667,-2.8551031963253197,-1.681388678761053,0.01098901098901099,5,5,0.35714285714285715,0.125
U-50488-(-),-0.9255025486558627,-1.8011567128350205,-0.8756541641791579,0.005494505494505495,2,3,0.5,0.11764705882352941
aurora-a-inhibitor-i,-0.9531504006259037,-2.4596576920241437,-1.50650729139824,0.02725971211886705,10,12,0.21875,0.20512820512820512
baricitinib,-3.6553811240009,-2.8551031963253197,0.8002779276755804,0.01098901098901099,5,7,0.45454545454545453,0.22727272727272727
MK-5108,-3.248650233586169,-2.2536463709751127,0.9950038626110566,0.016057885776195636,13,18,0.1891891891891892,0.2786885245901639
cinalukast,-2.2638001757676145,-1.5353645858851814,0.7284355898824332,0.01451013774957437,5,8,0.1875,0.1875
PRT062607,-3.3789726100485797,-2.0524785964380925,1.326494013610487,0.02197802197802198,3,19,0.5,0.19480519480519481
amitriptyline,-2.4336846818070645,-1.8011567128350205,0.6325279689720441,0.005494505494505495,2,8,0.2222222222222222,0.30434782608695654
empagliflozin,-3.1266509540064056,-2.348325127970236,0.7783258260361695,0.016270701129856062,9,10,0.17142857142857143,0.27586206896551724
ripasudil,-0.26439815180305914,-1.8011567128350205,-1.5367585610319614,0.005494505494505495,2,5,0.6666666666666666,0.25
menbutone,-2.9268404700031185,-2.388701988278475,0.5381384817246436,0.016483516483516484,4,9,0.8,0.2222222222222222
risperidone,-2.5900797038277936,-1.8011567128350205,0.7889229909927733,0.005494505494505495,2,4,0.5,0.21428571428571427
SB-408124,-2.9975461560843693,-2.1054041342679723,0.8921420218163971,0.01274957436929268,5,12,0.36363636363636365,0.23255813953488372
vortioxetine,-0.287026022649415,-2.0656415177104845,-1.7786154950610695,0.016483516483516484,3,6,0.75,0.13636363636363635
ruxolitinib,-4.32224590246113,-3.138730062931629,1.1835158395295011,0.007255068874787185,8,5,0.3684210526315789,0.18181818181818182
ALX-5407,-2.8255727037971012,-2.1930447348250572,0.6325279689720441,0.01098901098901099,3,8,0.6,0.2727272727272727
formoterol,-2.413199620735071,-1.8011567128350205,0.6120429079000502,0.01098901098901099,2,5,0.6666666666666666,0.1
cabaletta,-2.6425059537114137,-1.5547975432383392,1.0877084104730743,0.01274957436929268,3,8,0.25,0.2222222222222222
isobutyramide,0.00017740230982687955,-1.8011567128350205,-1.8013341151448474,0.016483516483516484,2,8,0.5,0.20833333333333334
remoxipride,-2.2733907007508583,-2.0656415177104845,0.2077491830403735,0.01098901098901099,3,8,0.5,0.2222222222222222
CMPD-1,-4.159535490370404,-2.831094940447306,1.3284405499230982,0.07473688283547439,14,73,0.24324324324324326,0.2040133779264214
cirazoline,0.07906654452219875,-1.8011567128350205,-1.8802232573572193,0.01098901098901099,2,4,0.4,0.14285714285714285
dichlorisone-acetate,-2.4321197339933645,-1.5290219547044275,0.9030977792889369,0.01274957436929268,3,12,0.4,0.30303030303030304
halofuginone,-2.464412038297695,-1.8011567128350205,0.6632553254626746,0.005494505494505495,2,5,0.5,0.25
MK-1775,-4.705969434314131,-2.732795614956395,1.973173819357736,0.027046896765206625,15,47,0.18,0.2558139534883721
monobenzone,-2.7927174527094993,-2.2869459324371166,0.5057715202723828,0.01274957436929268,5,9,0.4444444444444444,0.25
zolmitriptan,-2.2202254416666745,-1.5547975432383392,0.6654278984283353,0.007255068874787185,3,5,0.4,0.23529411764705882
tolterodine,0.2813661395543847,-1.4576790079215092,-1.739045147475894,0.01274957436929268,3,7,0.25,0.1724137931034483
SB-202190,-3.0567997726293616,-2.551028252356979,0.5057715202723828,0.01098901098901099,4,9,0.3333333333333333,0.25
PR-619,0.00017740230982687955,-1.8011567128350205,-1.8013341151448474,0.016483516483516484,2,8,0.4,0.2
methimazole,-2.888865123308095,-1.8011567128350205,1.0877084104730743,0.005494505494505495,2,8,0.4,0.30434782608695654
elvitegravir,-2.6483495483990103,-2.1930447348250572,0.4553048135739531,0.005494505494505495,3,9,0.3,0.1951219512195122
propacetamol,-0.269667961275881,-1.8011567128350205,-1.5314887515591395,0.01098901098901099,2,7,0.4,0.2631578947368421
LXR-623,-3.982780392231091,-2.493861684370123,1.4889187078609678,0.012536759015632256,11,10,0.21212121212121213,0.2647058823529412
thiodiglycol,-3.43120218665402,-2.1063243418940885,1.3248778447599319,0.03078083887943043,11,18,0.18181818181818182,0.24561403508771928
captopril,-0.9255025486558627,-1.8011567128350205,-0.8756541641791579,0.005494505494505495,2,3,0.5,0.125
