"","identifier","log2FoldChange","logCPM","LR","pvalue","padj","tax_id","GeneID","LocusTag","chromosome","map_location","description","type","Symbol_autho","name","status","other","Symbol"
"5963","ENSG00000141959",0.430401746367191,6.72750732861596,2.32719904586768,0.127130447534548,1,9606,5211,"NULL","21","21q22.3","phosphofructokinase, liver","protein-coding","PFKL","phosphofructokinase, liver","O","6-phosphofructokinase, liver type|liver-","PFKL"
"5964","ENSG00000141965",0.722269762017316,3.93813938667347,5.61916048298918,0.0177651565549884,1,9606,55527,"NULL","19","19p13.3","fem-1 homolog a (C. elegans)","protein-coding","FEM1A","fem-1 homolog a (C. elegans)","O","FEM1-alpha|prostaglandin E receptor 4-as","FEM1A"
"5965","ENSG00000141971",0.173743617351323,3.72402294739124,0.417163480964408,0.518355816209167,1,9606,93343,"NULL","19","19p13.11","multivesicular body subunit 12A","protein-coding","MVB12A","multivesicular body subunit 12A","O","CIN85/CD2AP family binding protein|CIN85","MVB12A"
"5966","ENSG00000141985",0.410419684253021,6.73023758755437,2.04998832100874,0.152207357372143,1,9606,6455,"NULL","19","19p13.3","SH3-domain GRB2-like 1","protein-coding","SH3GL1","SH3-domain GRB2-like 1","O","EEN fusion partner of MLL|SH3 domain pro","SH3GL1"
"5967","ENSG00000141994",0.390766600292628,4.70630335867394,2.32843436470285,0.127029583628994,1,9606,56931,"NULL","19","19p13.3","dihydrouridine synthase 3-like (S. cerevisiae)","protein-coding","DUS3L","dihydrouridine synthase 3-like (S. cerevisiae)","O","tRNA-dihydrouridine(47) synthase [NAD(P)","DUS3L"
"5968","ENSG00000142002",0.284990531147196,6.67021102298868,1.31181010344451,0.252067187644111,1,9606,91039,"NULL","19","19p13.3","dipeptidyl-peptidase 9","protein-coding","DPP9","dipeptidyl-peptidase 9","O","DPP IX|dipeptidyl peptidase 9|dipeptidyl","DPP9"
"5969","ENSG00000142039",0.32633247247662,5.36595622600686,1.66233555949737,0.197288276144872,1,9606,90324,"NULL","19","19q13.2","coiled-coil domain containing 97","protein-coding","CCDC97","coiled-coil domain containing 97","O","coiled-coil domain-containing protein 97","CCDC97"
"5970","ENSG00000142065",-0.408880615077958,2.33935909441128,2.27536328915355,0.131444321143431,1,9606,57677,"NULL","19","19q13.12","ZFP14 zinc finger protein","protein-coding","ZFP14","ZFP14 zinc finger protein","O","zfp-14|zinc finger protein 14 homolog|zi","ZFP14"
"5971","ENSG00000142082",-0.0943231490821581,3.23865668129993,0.122712178233558,0.726111328599545,1,9606,23410,"NULL","11","11p15.5","sirtuin 3","protein-coding","SIRT3","sirtuin 3","O","NAD-dependent deacetylase sirtuin-3, mit","SIRT3"
"5972","ENSG00000142089",-0.0456794424503142,3.51194646826883,0.0327665593793256,0.856355522191181,1,9606,10410,"NULL","11","11p15.5","interferon induced transmembrane protein 3","protein-coding","IFITM3","interferon induced transmembrane protein 3","O","dispanin subfamily A member 2b|interfero","IFITM3"
"5973","ENSG00000142102",0.617817692461501,3.27368316418403,3.84153824403871,0.0499976316979319,1,9606,80162,"NULL","11","11p15.5","ATH1, acid trehalase-like 1 (yeast)","protein-coding","ATHL1","ATH1, acid trehalase-like 1 (yeast)","O","acid trehalase-like protein 1","ATHL1"
"5974","ENSG00000142149",0.0816024654973221,3.31041575874971,0.101654358233214,0.749853299861883,1,9606,30811,"NULL","21","21q22.1","hormonally up-regulated Neu-associated kinase","protein-coding","HUNK","hormonally up-regulated Neu-associated kinase","O","B19|hormonally up-regulated neu tumor-as","HUNK"
"5975","ENSG00000142156",0.595875583700885,4.82513972092581,3.16064003815426,0.0754336034779445,1,9606,1291,"NULL","21","21q22.3","collagen, type VI, alpha 1","protein-coding","COL6A1","collagen, type VI, alpha 1","O","alpha 1 (VI) chain (61 AA)|collagen VI, ","COL6A1"
"5976","ENSG00000142166",-0.229248932310191,5.726160121253,1.00217625894543,0.316784489285578,1,9606,3454,"NULL","21","21q22.11","interferon (alpha, beta and omega) receptor 1","protein-coding","IFNAR1","interferon (alpha, beta and omega) receptor 1","O","CRF2-1|IFN-R-1|IFN-alpha/beta receptor 1","IFNAR1"
"5977","ENSG00000142168",0.0800121921436369,7.53724193630234,0.112392593823017,0.737436472327002,1,9606,6647,"NULL","21","21q22.11","superoxide dismutase 1, soluble","protein-coding","SOD1","superoxide dismutase 1, soluble","O","Cu/Zn superoxide dismutase|SOD, soluble|","SOD1"
"5978","ENSG00000142173",-0.996646213717204,2.09079034510605,5.14012188555597,0.0233790067366997,1,9606,1292,"NULL","21","21q22.3","collagen, type VI, alpha 2","protein-coding","COL6A2","collagen, type VI, alpha 2","O","collagen VI, alpha-2 polypeptide|collage","COL6A2"
"5979","ENSG00000142178",0.0560814787437599,0.756062621888112,0.0271581259744531,0.869103586859471,1,9606,150094,"NULL","21","21q22.3","salt-inducible kinase 1","protein-coding","SIK1","salt-inducible kinase 1","O","SIK-1|SNF1-like kinase|myocardial SNF1-l","SIK1"
"5980","ENSG00000142185",0.196846139959339,2.2837599765504,0.549616787559769,0.45847431680045,1,9606,7226,"NULL","21","21q22.3","transient receptor potential cation channel, subfamily M, member 2","protein-coding","TRPM2","transient receptor potential cation channel, subfamily M, member 2","O","LTrpC-2|estrogen-responsive element-asso","TRPM2"
"5981","ENSG00000142186",0.264789070400007,6.24475860184271,1.13654611015476,0.286383336546573,1,9606,57410,"HT019","11","11q13","SCY1-like 1 (S. cerevisiae)","protein-coding","SCYL1","SCY1-like 1 (S. cerevisiae)","O","N-terminal kinase-like protein|SCY1-like","SCYL1"
"5982","ENSG00000142188",-0.43316834763562,4.49104245737303,2.22066353270175,0.136174523434817,1,9606,757,"UNQ167/PRO193","21","21q22.11","transmembrane protein 50B","protein-coding","TMEM50B","transmembrane protein 50B","O","HCV p7-trans-regulated protein 3|HCV p7-","TMEM50B"
"5983","ENSG00000142192",-0.0672557311898932,9.28849558115904,0.0920697391754857,0.761562218269718,1,9606,351,"NULL","21","21q21.3","amyloid beta (A4) precursor protein","protein-coding","APP","amyloid beta (A4) precursor protein","O","alzheimer disease amyloid protein|amyloi","APP"
"5984","ENSG00000142197",-0.00989534186219158,4.28542666753884,0.00133907141773371,0.97080926602905,1,9606,9980,"NULL","21","21q22.2","dopey family member 2","protein-coding","DOPEY2","dopey family member 2","O","homolog of yeast DOP1|protein dopey-2","DOPEY2"
"5985","ENSG00000142207",0.434136858929102,6.14826731318215,3.28844050842953,0.0697692593500675,1,9606,9875,"NULL","21","21q22.11","URB1 ribosome biogenesis 1 homolog (S. cerevisiae)","protein-coding","URB1","URB1 ribosome biogenesis 1 homolog (S. cerevisiae)","O","nucleolar pre-ribosomal-associated prote","URB1"
"5986","ENSG00000142208",0.276638730874193,6.28575075182798,1.23733103675698,0.265986048787363,1,9606,207,"NULL","14","14q32.32","v-akt murine thymoma viral oncogene homolog 1","protein-coding","AKT1","v-akt murine thymoma viral oncogene homolog 1","O","PKB alpha|RAC-PK-alpha|RAC-alpha serine/","AKT1"
"5987","ENSG00000142227",0.235333652446494,3.61891910636771,0.804064308559498,0.369880979404668,1,9606,2014,"NULL","19","19q13.3","epithelial membrane protein 3","protein-coding","EMP3","epithelial membrane protein 3","O","EMP-3|HNMP-1|hematopoietic neural membra","EMP3"
"5988","ENSG00000142230",0.077812616706736,7.93529423851547,0.126910861908215,0.721656714094609,1,9606,10055,"NULL","19","19q13.32","SUMO1 activating enzyme subunit 1","protein-coding","SAE1","SUMO1 activating enzyme subunit 1","O","SUMO-1 activating enzyme E1 N subunit|SU","SAE1"
"5989","ENSG00000142235",-0.523404197219992,0.659775231249332,2.29708137341027,0.129617354147072,1,9606,114783,"NULL","19","19q13.33","lemur tyrosine kinase 3","protein-coding","LMTK3","lemur tyrosine kinase 3","O","serine/threonine-protein kinase LMTK3","LMTK3"
"5990","ENSG00000142252",0.0206571509546553,5.41485714183532,0.00745527651772626,0.931193007308223,1,9606,79760,"NULL","19","19q13.32","gem (nuclear organelle) associated protein 7","protein-coding","GEMIN7","gem (nuclear organelle) associated protein 7","O","gem-associated protein 7|gemin 7|gemin-7","GEMIN7"
"5991","ENSG00000142273",0.951411564141055,1.23305664116241,9.13646025802176,0.00250565396260594,1,9606,23624,"NULL","19","19q13.2","Cbl proto-oncogene, E3 ubiquitin protein ligase C","protein-coding","CBLC","Cbl proto-oncogene, E3 ubiquitin protein ligase C","O","Cas-Br-M (murine) ecotropic retroviral t","CBLC"
"5992","ENSG00000142279",0.474510352281818,3.07078845542065,2.8597334869751,0.0908225452616119,1,9606,126374,"NULL","19","19q13.11","Wilms tumor 1 interacting protein","protein-coding","WTIP","Wilms tumor 1 interacting protein","O","WT1-interacting protein|Wilms tumor prot","WTIP"
"5993","ENSG00000142327",0.642633296433726,5.48675137286269,4.57349908512168,0.0324701787815834,1,9606,57140,"NULL","2","2q37.3","arginyl aminopeptidase (aminopeptidase B)-like 1","protein-coding","RNPEPL1","arginyl aminopeptidase (aminopeptidase B)-like 1","O","RNPEP-like 1|argininyl aminopeptidase-li","RNPEPL1"
"5994","ENSG00000142330",0.467221536378639,4.574489485886,2.43519541450689,0.118639109506512,1,9606,11132,"NULL","2","2q37.3","calpain 10","protein-coding","CAPN10","calpain 10","O","calcium-activated neutral proteinase 10|","CAPN10"
"5995","ENSG00000142396",0.0542162641326014,6.11184180218626,0.0533534553339408,0.817327489267512,1,9606,100507739,"NULL","19","NULL","endogenous retrovirus group K3, member 1","unknown","ERVK3-1","endogenous retrovirus group K3, member 1","O","NULL","ERVK3-1"
"5996","ENSG00000142409",0.70929660950417,6.92212405700128,4.25126549084115,0.0392210937160014,1,9606,126208,"NULL","19","19q13.43","zinc finger protein 787","protein-coding","ZNF787","zinc finger protein 787","O","TTF-I interacting peptide 20|TTF-I-inter","ZNF787"
"5997","ENSG00000142444",0.393464474355664,3.50888886855321,2.52502892545863,0.112052725910064,1,9606,90580,"NULL","19","19p13.2","chromosome 19 open reading frame 52","protein-coding","C19orf52","chromosome 19 open reading frame 52","O","uncharacterized protein C19orf52","C19orf52"
"5998","ENSG00000142449",-0.655194214445531,0.17162588567557,2.25148202869884,0.133486505130536,1,9606,84467,"NULL","19","19p13","fibrillin 3","protein-coding","FBN3","fibrillin 3","O","fibrillin-3","FBN3"
"5999","ENSG00000142453",0.40578940219123,6.10699707190652,3.16127384205807,0.0754043240484042,1,9606,10498,"NULL","19","19p13.2","coactivator-associated arginine methyltransferase 1","protein-coding","CARM1","coactivator-associated arginine methyltransferase 1","O","histone-arginine methyltransferase CARM1","CARM1"
"6000","ENSG00000142459",0.182567406491445,3.18940118217679,0.356430286315683,0.550495478216587,1,9606,115704,"NULL","19","19p13.2","ecotropic viral integration site 5-like","protein-coding","EVI5L","ecotropic viral integration site 5-like","O","EVI5-like protein|ecotropic viral integr","EVI5L"
"6001","ENSG00000142484",0.193115810072666,5.10340158895054,0.387306941307092,0.533718395333596,1,9606,9032,"NULL","17","17p13.3","transmembrane 4 L six family member 5","protein-coding","TM4SF5","transmembrane 4 L six family member 5","O","tetraspan transmembrane protein L6H|tran","TM4SF5"
"6002","ENSG00000142494",0.189859159964121,3.83235215411219,0.593650022841988,0.441011138339829,1,9606,55244,"NULL","17","17p11.2","solute carrier family 47, member 1","protein-coding","SLC47A1","solute carrier family 47, member 1","O","MATE-1|hMATE-1|multidrug and toxin extru","SLC47A1"
"6003","ENSG00000142507",0.0297229664672142,7.74955159318796,0.017773313447762,0.89394300696594,1,9606,5694,"NULL","17","17p13","proteasome (prosome, macropain) subunit, beta type, 6","protein-coding","PSMB6","proteasome (prosome, macropain) subunit, beta type, 6","O","PSY large multifunctional protease Y|mac","PSMB6"
"6004","ENSG00000142528",-0.137317139694269,4.6445895460656,0.357802227284293,0.549729362931575,1,9606,25888,"NULL","19","19q13.33","zinc finger protein 473","protein-coding","ZNF473","zinc finger protein 473","O","zfp-100|zinc finger protein 100 homolog|","ZNF473"
"6005","ENSG00000142534",0.322328771276699,9.52363980084011,1.27698896162883,0.258459638474217,1,9606,6205,"NULL","19","19q13.3","ribosomal protein S11","protein-coding","RPS11","ribosomal protein S11","O","40S ribosomal protein S11","RPS11"
"6006","ENSG00000142541",0.00774772751919545,10.6593966445138,0.00101083426238802,0.974636634697828,1,9606,23521,"NULL","19","19q13.3","ribosomal protein L13a","protein-coding","RPL13A","ribosomal protein L13a","O","23 kDa highly basic protein|60S ribosoma","RPL13A"
"6007","ENSG00000142544",0.509685400476883,3.2406797236415,2.20688483479131,0.137395869646372,1,9606,90353,"NULL","19","19q13.41","cytosolic thiouridylase subunit 1 homolog (S. pombe)","protein-coding","CTU1","cytosolic thiouridylase subunit 1 homolog (S. pombe)","O","ATP binding domain 3|ATP-binding domain-","CTU1"
"6008","ENSG00000142546",0.318784812114896,6.25118618261649,1.44402312909749,0.229489418634175,1,9606,51070,"CGI-25","19","19q13.33","nitric oxide synthase interacting protein","protein-coding","NOSIP","nitric oxide synthase interacting protein","O","eNOS-interacting protein|nitric oxide sy","NOSIP"
"6009","ENSG00000142552",0.390938561710152,1.36005738771561,1.65109087228546,0.198810522562747,1,9606,57333,"UNQ239/PRO272","19","19q13.33","reticulocalbin 3, EF-hand calcium binding domain","protein-coding","RCN3","reticulocalbin 3, EF-hand calcium binding domain","O","EF-hand calcium-binding protein RLP49|re","RCN3"
"6010","ENSG00000142556",-0.0352301538465246,4.10467759635991,0.0225641194179609,0.880596112690139,1,9606,80110,"NULL","19","19q13.41","zinc finger protein 614","protein-coding","ZNF614","zinc finger protein 614","O","NULL","ZNF614"
"6011","ENSG00000142599",0.197256504147545,6.88507784587234,0.681974504157026,0.40890763885464,1,9606,473,"RP11-141M15.2","1","1p36.23","arginine-glutamic acid dipeptide (RE) repeats","protein-coding","RERE","arginine-glutamic acid dipeptide (RE) repeats","O","arginine-glutamic acid dipeptide repeats","RERE"
"6012","ENSG00000142611",0.485565431915052,3.41864935486113,2.22895435948295,0.135445483697109,1,9606,63976,"NULL","1","1p36.23-p33","PR domain containing 16","protein-coding","PRDM16","PR domain containing 16","O","MDS1/EVI1-like gene 1|PR domain zinc fin","PRDM16"
"6013","ENSG00000142627",0.200359949939769,7.98080802802548,0.784547692991097,0.375753892185112,1,9606,1969,"NULL","1","1p36","EPH receptor A2","protein-coding","EPHA2","EPH receptor A2","O","ephrin type-A receptor 2|epithelial cell","EPHA2"
"6014","ENSG00000142632",0.0676126012339632,2.06370324601724,0.0594359228611188,0.807389718686788,1,9606,128272,"RP4-733M16.1","1","1p36.13","Rho guanine nucleotide exchange factor (GEF) 19","protein-coding","ARHGEF19","Rho guanine nucleotide exchange factor (GEF) 19","O","ephexin-2|rho guanine nucleotide exchang","ARHGEF19"
"6015","ENSG00000142634",0.189005706803154,5.49837179685696,0.586859578166438,0.443636076202759,1,9606,79180,"RP3-467K16.3","1","1p36.21","EF-hand domain family, member D2","protein-coding","EFHD2","EF-hand domain family, member D2","O","EF hand domain containing 2|EF hand doma","EFHD2"
"6016","ENSG00000142655",0.278552689571125,4.38989938743277,0.769294971252767,0.380435247003661,1,9606,5195,"NULL","1","1p36.22","peroxisomal biogenesis factor 14","protein-coding","PEX14","peroxisomal biogenesis factor 14","O","NF-E2 associated polypeptide 2|PTS1 rece","PEX14"
"6017","ENSG00000142657",0.217571583579649,9.0025359860442,0.951549394933011,0.329325225513386,1,9606,5226,"NULL","1","1p36.22","phosphogluconate dehydrogenase","protein-coding","PGD","phosphogluconate dehydrogenase","O","6-phosphogluconate dehydrogenase, decarb","PGD"
"6018","ENSG00000142669",-0.0315588452500209,5.90711893494575,0.020903964534333,0.885040883020821,1,9606,83442,"RP11-569G9.2","1","1p36.11","SH3 domain binding glutamic acid-rich protein like 3","protein-coding","SH3BGRL3","SH3 domain binding glutamic acid-rich protein like 3","O","SH3 domain-binding glutamic acid-rich-li","SH3BGRL3"
"6019","ENSG00000142675",0.184613173620713,2.13881580909338,0.404872853805571,0.524583381441346,1,9606,10256,"NULL","1","1p36.11","connector enhancer of kinase suppressor of Ras 1","protein-coding","CNKSR1","connector enhancer of kinase suppressor of Ras 1","O","CNK homolog protein 1|connector enhancer","CNKSR1"
"6020","ENSG00000142676",0.143061890927283,8.95569439739751,0.319066852373496,0.572168972836811,1,9606,6135,"RP11-223J15.3","1","1p36.1-p35","ribosomal protein L11","protein-coding","RPL11","ribosomal protein L11","O","60S ribosomal protein L11|CLL-associated","RPL11"
"6021","ENSG00000142677",-0.396673994623262,0.965945982220091,1.32656451086442,0.249417315638777,1,9606,58985,"NULL","1","1p36.11","interleukin 22 receptor, alpha 1","protein-coding","IL22RA1","interleukin 22 receptor, alpha 1","O","IL-22 receptor subunit alpha-1|IL-22R-al","IL22RA1"
"6022","ENSG00000142684",0.340472514447075,5.39246319454776,1.38082323468349,0.239960970301686,1,9606,51042,"RP11-96L14.6","1","1p36.11","zinc finger protein 593","protein-coding","ZNF593","zinc finger protein 593","O","zinc finger protein T86","ZNF593"
